,WX,WY,WZ,XY,XZ,YZ
37,0.8006409019968511,0.26998784493800115,0.7503747481446377,0.005193521758422688,0.7001540315466722,0.7176184651609709
38,0.797438238052619,0.2694108130126794,0.7483556125679016,0.0018408533177881837,0.6977578575202072,0.7176169578854854
39,0.7963421842453491,0.2687424399253765,0.7490493210507045,-0.0025161349414634156,0.6967261472696146,0.7155818842786443
40,0.7967593828955265,0.2656603638499083,0.746992127548505,-0.004430308387320962,0.6944262718050335,0.7164802788250616
41,0.7947933826347154,0.2640706941136052,0.7455359576267264,-0.007719197264592337,0.6928818502487591,0.7156811623205982
42,0.7966565175673975,0.2640837733079581,0.7481543368098968,-0.008110306905802925,0.6949014161406866,0.7134455000203375
43,0.7960180702619648,0.2648072734745035,0.7489081487360181,-0.008469847413058222,0.6957912153546886,0.7123250895269242
44,0.7947369025100642,0.2654915449086729,0.7491537439109492,-0.010101811936438401,0.6952605276403275,0.7116977510181616
45,0.7945897967631221,0.2662523775177651,0.7497955525205201,-0.010259815470272899,0.6954641140649629,0.7113876760494087
46,0.7955592090117557,0.26692971844220575,0.7510306053893018,-0.00870905743027722,0.6972692779979988,0.710709544158293
47,0.79494403873139,0.2684395159263094,0.7513183775526462,-0.0077232911274581935,0.697651317878178,0.7110279311684049
48,0.7950807100868321,0.26832798401194097,0.7509034937579045,-0.006431030350981252,0.6982318030961364,0.7113665870718647
49,0.7947510126524417,0.27110390512897165,0.7516268168149041,-0.004128466729100377,0.698763636520114,0.7124617077547795
50,0.7943825262748236,0.2727692654532292,0.7514533897569328,-0.002198262443501298,0.6987482240364309,0.713829920833485
51,0.7942683414951426,0.2731104928331914,0.7513629989330805,-0.0016242372745340237,0.6988847623926615,0.7140981913843285
52,0.7954715977115198,0.272728616085249,0.7514507656419935,0.00027785583120279,0.7000213776699115,0.7143163653743533
53,0.7955084146834746,0.27433964285534135,0.7521773318141086,0.0013818505129456948,0.7003575074730478,0.714759347772881
54,0.7965543010953366,0.2734975137360098,0.7524065814611355,0.0016637911210083311,0.7008470280409707,0.7144766789853425
55,0.7967667032053349,0.27519066021311134,0.7534382728760487,0.0023325760035157895,0.700951499072537,0.7148420250911005
56,0.797260335468476,0.275303545098526,0.7542114238331286,0.00225738732207598,0.7015283773264629,0.7142233253683878
57,0.7974278383012705,0.2737950663595828,0.7535430319949983,0.0022776391772672765,0.7020966312861461,0.7136789567238955
58,0.7977421287405704,0.272847100969834,0.7535452810994516,0.0007898702618415643,0.7013648372352425,0.713356237572566
59,0.7976127728756361,0.2744566486131224,0.7541146601296389,0.001818431114205577,0.7015487212475622,0.7138960324124022
60,0.7987179185063393,0.2727128736376701,0.7542516021577957,0.0007469691240114937,0.7015414141815276,0.7131525170202011
61,0.7978178060499428,0.2708268882604627,0.7533485097728999,-0.0028145871513530147,0.6997408042682034,0.7124245021192952
62,0.7978333680502167,0.2705074167146175,0.752700996794341,-0.002959511915064693,0.6987747728323302,0.7132705832858229
63,0.7977235717744984,0.27111818900463425,0.7529244950216749,-0.0024471730029086486,0.6990689636966247,0.7133413686792718
64,0.7975708038241746,0.2724831589043098,0.753532095138151,-0.0014158680012984236,0.699686473599757,0.7134586454953618
65,0.7977723146656921,0.2726520268035076,0.7536895542077261,-0.0011397606847048539,0.6997866094441222,0.7135538916858938
66,0.7978757744580889,0.27567527803895575,0.7548571697685645,0.0007758476705444141,0.6998383912962254,0.7148439682247146
67,0.7994453935444726,0.2734739780742445,0.7551868800227148,0.00039000029089083805,0.7009377481764794,0.7134957686935657
68,0.7990516780765873,0.27322286229448917,0.7545772866780801,0.00029338222602449173,0.7005427918159428,0.7138158917808658
69,0.79902263177103,0.2744118640344153,0.75481306091375,0.0008181412639793942,0.6999900681777136,0.7147250296001988
70,0.7994475534032512,0.2729557153486684,0.7547740946569498,-0.00022201349817001323,0.7001968966833659,0.7137943215070913
71,0.7988954379848565,0.27380563174407,0.7547043718831576,0.0004611140803817996,0.7003849228485213,0.7140882209494369
72,0.7987306870871932,0.2728288632231247,0.7544015560806344,-0.0003274659234819121,0.7004982382419727,0.7134247031018227
73,0.7998745927149836,0.2747021732385947,0.7559459335739008,0.002499461375842132,0.7024155731838847,0.7135205077079054
74,0.7993652118241708,0.2750229408726277,0.7554816890106882,0.0029424241412202142,0.7022574270830182,0.7139863614035565
75,0.8000312021968229,0.2756762928117646,0.7558109320585906,0.004230679538368746,0.7025033147388939,0.7146461682958035
76,0.8001802526134447,0.2733937605150834,0.7550831626885787,0.0016871678209809827,0.7012731180292413,0.71407485936871
77,0.8000093298718874,0.27345522264272865,0.7550369196698312,0.001790941422660942,0.7014398260680487,0.7139837739871423
78,0.8005146640878607,0.27174620302573177,0.7551923804643519,0.0004198805532632397,0.7018856829294076,0.7125842550691804
79,0.8007311592140236,0.26943833830853303,0.7547254821147609,-0.0016533548475264667,0.7015904921514848,0.7114194163349459
80,0.8010961606614472,0.2683536137882392,0.7548355224206115,-0.0026584653566012395,0.7016882992362573,0.7106161247061054
81,0.8015585226871215,0.2670641144540889,0.7552058844594451,-0.004431478175846719,0.7015948997424944,0.7094599293797305
82,0.8021470585038564,0.265388925117927,0.755022039864322,-0.00513833202907344,0.7019497093851419,0.7086102597699321
83,0.8017897879050812,0.26694330150029905,0.755598379102872,-0.004140969760888081,0.7024949023720277,0.7087736627132525
84,0.8019942438093252,0.2677418264959581,0.7560070523037627,-0.0030428909140274617,0.7030997714541773,0.7089484637405371
85,0.8016943384088557,0.2657685911113017,0.7554795643907474,-0.005269754797829431,0.7027555934655851,0.7077181290257292
86,0.8019208699137055,0.26343436881382865,0.7548006982539455,-0.006768289030171689,0.7026904908104714,0.7067233507062731
87,0.8018009251357745,0.2634550154176709,0.754628033677347,-0.006317040116468604,0.702980345468377,0.7067543301439674
88,0.8016497901188092,0.2645325184978422,0.7549973109966894,-0.004835848247917402,0.7040176280179646,0.7067696708555299
89,0.802042337338656,0.2652501569531955,0.7555055687451766,-0.0034344549510374723,0.7049882086597571,0.7067935921155835
90,0.8022088021007332,0.26647416684890557,0.7564520026163558,-0.003190885228261703,0.7051739327634893,0.7067806219284186
91,0.8021938247454072,0.265108009335369,0.7558708751980263,-0.0038650072983303025,0.7052005322536777,0.706277004065893
92,0.8022141201189079,0.2648679125878986,0.7559010905020904,-0.0038607859175796184,0.705552473240774,0.7059284114765406
93,0.8021523451481551,0.26570043377242536,0.7561995495704602,-0.003529305093734584,0.7054419759048091,0.7062735418870814
94,0.8018675057278418,0.26606982354917913,0.7558076657048366,-0.0033762895154956494,0.7047592672672225,0.7070630124281454
95,0.8018384324026177,0.26643896968382674,0.7560359836222266,-0.003228886293460106,0.704891964902354,0.707034968232445
96,0.8015525134798319,0.26515497021128503,0.7558796661616992,-0.005607569947845128,0.7041468625983103,0.7060946445773293
97,0.802058373600645,0.26344002216656087,0.7559017596000737,-0.007462904819375332,0.7038153544381138,0.7051106682405012
98,0.8023486333528175,0.2657465351927064,0.7565692863109248,-0.004808728022334047,0.704449231077531,0.7063586697000659
99,0.8016203506065654,0.26648203378137864,0.7564451482328832,-0.004789706071329177,0.7042246284079704,0.7065960610417827
100,0.8013732055898504,0.2654268338568365,0.7559070355167682,-0.0058648284784498525,0.7037994829093848,0.706258801462428
101,0.8009934893358199,0.26340346086395905,0.7547102618157635,-0.008797611182926497,0.7016200785780962,0.706351080800044
102,0.8014351655351638,0.2643474094405595,0.7552741283619167,-0.007601979949901503,0.7021122129221073,0.7067082990091824
103,0.8009983711925646,0.2638814978633271,0.754587411762542,-0.008005191875285238,0.701595081293205,0.7069366142872582
104,0.8009426119703533,0.26367527295169957,0.7544373895263942,-0.007826289817929422,0.7018544060980092,0.7068056969186456
105,0.8012874477023193,0.26318776091555723,0.7546506157471059,-0.008526398889668173,0.7016971768220651,0.7064664644928226
106,0.801548060814383,0.2631446263089965,0.7548630323731136,-0.008445268920768356,0.7018935073433595,0.7063288187327375
107,0.8016492494648092,0.26371398793189144,0.7549844545727155,-0.007789102619815327,0.7019307326887739,0.7067561983142221
108,0.8016825630545855,0.2645332119039886,0.7552126124814789,-0.007252294532588976,0.7017969452033422,0.7072686680033193
109,0.8016642820789964,0.26435935522971193,0.7553235352515568,-0.007480174695274037,0.7020159807403946,0.7068900653388107
110,0.8011627190902123,0.2660874224222217,0.7556952977398089,-0.006522185438928625,0.7020979432545933,0.7074860286679671
111,0.8015929015192034,0.2669067027589096,0.7561703312077144,-0.005214352948817636,0.7027263398122752,0.707786317469985
112,0.8014684883286752,0.2672253560231686,0.7557130098708223,-0.0049171374960214785,0.7019277778867081,0.7087880412499636
113,0.8015089815654052,0.2666038272694093,0.7554386342490182,-0.005417912834681503,0.7016534825711215,0.7087063888626386
114,0.8016030056854286,0.26579527114682083,0.7550795707200691,-0.005789306234863203,0.7015380258936705,0.7085586607323373
115,0.801203621595902,0.26528106206821644,0.7551377339710089,-0.007512499131769012,0.7010146079899624,0.7078604168207782
116,0.8008803381176051,0.26443172418066674,0.7545542087894174,-0.008234187790733559,0.7007101648624664,0.7076520830424841
117,0.8009497432633954,0.2635661532192534,0.7541225571953688,-0.008842623357179537,0.7003144218400764,0.7076139867491403
118,0.8008931173609986,0.26365605425393585,0.7540187048058379,-0.008740590317047938,0.7001845985351106,0.7078145534616958
119,0.8016769874355417,0.2625015933769772,0.7543300904191712,-0.009488602819062148,0.7004686567264987,0.7070045683376207
120,0.8014571631581613,0.2652557810481052,0.7552535813047873,-0.008106728009974693,0.7002930020573983,0.708154983257839
121,0.8014494597642139,0.2650219218965512,0.7552889123739713,-0.008825791921779439,0.6999098234684789,0.7080261459864807
122,0.8011033344573437,0.2659793450063743,0.755508219400316,-0.007512435699615931,0.7009085116247114,0.7079655316281603
123,0.8014584015231458,0.26675003818668885,0.755710777140325,-0.005755219334310504,0.7016734386472151,0.7084486070508275
124,0.8018121354599907,0.2673221030566424,0.7561950496144595,-0.005124581092095052,0.7020251818718234,0.7085451853363152
125,0.801916743680461,0.2672135941256194,0.7561004474083085,-0.005034385898362405,0.7019511992303474,0.7086821254574613
126,0.8018946991656233,0.2659137527269573,0.7555467294132316,-0.006306293521251401,0.7013153920750242,0.7084142454266564
127,0.8017264880043846,0.2661391369174399,0.7554004195340461,-0.00580171312255913,0.7015035604153119,0.7085840322658292
128,0.8017803682768553,0.2662120261086401,0.7555400345261091,-0.005784109401927322,0.7016151734673498,0.7084859281878437
129,0.8012180741773256,0.26668126460133756,0.75540007363589,-0.005876277376670328,0.7013713566491336,0.7086622984474347
130,0.801344259541112,0.26642546215939616,0.755400535112754,-0.005667393995298152,0.7017704019756459,0.7084145380285901
131,0.8015286318363332,0.2654825018735628,0.7551054619318895,-0.006292888582349752,0.7015623761280517,0.7081790858280899
132,0.8013619193180497,0.2663773605427415,0.7553390905302929,-0.005902309591094941,0.701444782661851,0.7085712422076578
133,0.8009654354827885,0.2653590332267646,0.7545130976262111,-0.006822760635764891,0.7007957587369853,0.70856400757774
134,0.8011564738908289,0.26545442812500064,0.7543798561254778,-0.006177333538917074,0.700858479054019,0.708957305829537
135,0.8011296381799708,0.26542116059027726,0.7545968132801916,-0.006235353546347421,0.7012814234720488,0.7084979423118167
136,0.801158315585402,0.26503677090241434,0.7543981905775072,-0.006558288937740484,0.7010392065167477,0.7085097780682122
137,0.8014452949825249,0.2647569033110191,0.7543438468963355,-0.006147215709167645,0.7013714727402276,0.70847099408754
138,0.8016895016991564,0.2650595137411884,0.7548258298472913,-0.005689745643206427,0.7020352420139462,0.7081362749613658
139,0.8015168236873658,0.2641993081480767,0.7547663682506429,-0.006810135239909718,0.7020990815170258,0.7072813627893731
140,0.8016056170176733,0.26400891888437283,0.7547686766715512,-0.006937611890135253,0.7021031446742453,0.7071872032452857
141,0.8017092432775089,0.2644594045834642,0.7547153584917137,-0.006394690704996306,0.7018480453985833,0.7078240299564693
142,0.8015747840509513,0.26350139711586373,0.7546803035023518,-0.008080586977740844,0.701432471016876,0.7070446620242777
143,0.8019897587746151,0.26264525700437497,0.7545374576218807,-0.00860835752619276,0.7011928557333177,0.7069091175146245
144,0.8017467197785095,0.2632853500689323,0.75457726101619,-0.008402512807443915,0.700956655304506,0.7072889004415511
145,0.8017028608618663,0.2639748487119022,0.7550614092669992,-0.007727826233834036,0.7017221582153483,0.7070066481913954
146,0.8016485761443046,0.264845008736852,0.7553053324835155,-0.006842869705643281,0.7020379589014218,0.7073188984433022
147,0.8018177005633735,0.26548670003836194,0.7556032151259265,-0.006030581179949795,0.7023858347460703,0.7075476787380057
148,0.8020005977840612,0.26585610415031274,0.7557484523411493,-0.005142244597819818,0.7028735456498788,0.7076910716981447
149,0.8023693730466859,0.26584533244223985,0.7559543646535968,-0.0047002189085590534,0.7032574989140565,0.707621904991433
150,0.8024914687009264,0.2651032594070463,0.755654887277773,-0.00492733587499382,0.7032799411826183,0.7074390950979987
151,0.8027358637207095,0.2643160907491079,0.7555716211776651,-0.0052013427030035,0.7035536345678963,0.706973126142356
152,0.8031904912789467,0.2643295447581274,0.7558209701903631,-0.00491199929064285,0.7037093197203543,0.7070228056535616
153,0.8031912350503443,0.26302722055828803,0.7553801998537588,-0.006350073679037522,0.7030805207969715,0.7066312950565856
154,0.8035760085530834,0.26306171114121424,0.7556990938139055,-0.006032599867167814,0.7034591239138318,0.7064790979244029
155,0.8035537029960053,0.26374688926117,0.7561773526706643,-0.0057011929222773455,0.7038248547394181,0.7063493590689971
156,0.8032033630876485,0.26350327707368354,0.7559420605334292,-0.006304949665791422,0.7035280995485849,0.7062176072575418
157,0.8034212247253265,0.2635819255825432,0.7562603260507166,-0.006363018057378475,0.7036674778523283,0.7060376038666779
158,0.8032096537976141,0.26389298389386917,0.7562112012391086,-0.006278534253725369,0.7035333880394652,0.7062310408541063
159,0.803363344946817,0.26426823359481044,0.7563858627092938,-0.005801486299810373,0.7036675960692421,0.706435044514564
160,0.8033323763667797,0.26386684211854067,0.7563654012331699,-0.0062881487465937585,0.7036830775036219,0.7060750763497127
161,0.8032339542718845,0.26352083287887607,0.7564559451347276,-0.007261276131518585,0.7034024899900299,0.7056654291237952
162,0.8033089089488967,0.2644453743719238,0.7566154681576158,-0.005821503847216524,0.7039113511277898,0.7061779773128395
163,0.8032428516415876,0.26467952316293114,0.7567514057169523,-0.005997767113206153,0.7037540052869169,0.7062100033926266
164,0.8032431609754218,0.26383964511698726,0.7565254069894937,-0.0068442167652736086,0.7035422614326785,0.7058215815126132
165,0.8033963775956718,0.2641003822733475,0.7566860459105177,-0.006564812307878991,0.7035919840056758,0.7059699318062995
166,0.8036150326696002,0.2641264818623136,0.7568708122276812,-0.0064303412912729355,0.7037564698294894,0.7059012107029483
167,0.8034891131171679,0.26499142943333753,0.7570771330543771,-0.0057267392991428535,0.7039120928385361,0.7062443325286606
168,0.803464210734558,0.26506030042826584,0.7570376080210254,-0.005717797606168663,0.7037895788265497,0.7063727550421101
169,0.8035342618078679,0.2643768889133172,0.7569715987477996,-0.0066516027990726825,0.7034833864709821,0.7060166885886204
170,0.8036979578667074,0.26425899655264184,0.7569965913266647,-0.00640546217731412,0.7037324987076408,0.7059427308059163
171,0.8035793908183548,0.26388606817337923,0.7566440831587661,-0.006566645298239268,0.7035541193447475,0.7060063704287186
172,0.803583505693116,0.2628205056177305,0.7561159066367492,-0.007394341806422035,0.7030935748954117,0.7058789840208496
173,0.803979271155083,0.26308388594306187,0.7563560725606838,-0.006649807202521315,0.7034635349926338,0.7060377408518894
174,0.8038558989303032,0.2635771600409596,0.7562713929468483,-0.005638727131220569,0.7038925538320836,0.7063261135870791
175,0.8039435666668949,0.26299378407124363,0.7560299228747412,-0.005812527702763745,0.7039137416367831,0.7061819498992002
176,0.8041095488609079,0.26359991255657833,0.7563086737202032,-0.005008895354073793,0.7042673837263641,0.7063983150436619
177,0.8041086622225403,0.26360250280687564,0.7564022487464783,-0.00494908747656486,0.7045023810840075,0.7062062884655753
178,0.8042245140364266,0.26302526089450307,0.7564680197373564,-0.005579364626196321,0.7045637382889214,0.705698647588757
179,0.8041475775948468,0.26205137365131126,0.7563675755271889,-0.006938807093025478,0.7043182227946276,0.7049801677819219
180,0.804193977545562,0.262518697784591,0.7565536202733547,-0.0063892921471619775,0.7045703784096009,0.7051179274589485
181,0.8038351913881647,0.2624461844715473,0.7565422102849437,-0.00704272057840459,0.7044232467141052,0.7048015110022167
182,0.8037000768631267,0.26297594744392944,0.7568722093725218,-0.007156743874495514,0.7043946195364261,0.7047492298592426
183,0.8036088774450175,0.2631411690361213,0.756972974702027,-0.007544947597124416,0.7040707201135901,0.7047974726379018
184,0.8034661632538472,0.2630885689542953,0.7569416558940111,-0.007185440968596577,0.7046537836527835,0.7044697328181583
185,0.8035824332577353,0.26309121403432884,0.7569928956554824,-0.007226322234396738,0.7045484361339517,0.7045460800450511
186,0.8036305588976059,0.2637258952317366,0.7573483656751971,-0.006729276983173315,0.7048375080252304,0.7046096867376587
187,0.8039413179525474,0.2638695535353229,0.7574842436265088,-0.005840596959276992,0.705436046602317,0.7046413207173238
188,0.8039411703351508,0.264095942533643,0.75758782297265,-0.005570446904969235,0.7056176737629789,0.7046511596124405
189,0.8038627844299964,0.26304340164716933,0.7573572457932933,-0.006956514498663063,0.7052070379400887,0.7040784955811165
190,0.8037558324227492,0.26350217145859833,0.7571808803266278,-0.005814551497333209,0.705628895308794,0.7044666907784805
191,0.8035603556573517,0.2636370856385155,0.7570244298585961,-0.005584981690823576,0.7056618004381265,0.7045966562599808
192,0.8035174384272026,0.2637300554350021,0.7570559355306383,-0.005584768204412953,0.705654730346603,0.7046038883428652
193,0.803502924264254,0.2636535273078644,0.7570015813250032,-0.005296817695131482,0.7059797770523243,0.7044826105081089
194,0.8035331460351098,0.2635158525365294,0.7567876096343636,-0.005017933306696235,0.7060190278371309,0.7046411913192886
195,0.8035660109999616,0.2636976235763159,0.7566438470407193,-0.004365957499233675,0.7061601431652342,0.7049623400880166
196,0.8033133726080248,0.2633254871318685,0.7563931813158101,-0.005223275741695964,0.7056078861930342,0.7049072547159687
197,0.8033861788731574,0.26372610498441423,0.7567496614759117,-0.005179320410354481,0.7056936529102993,0.7048525742854352
198,0.8031614334769908,0.26454144279439207,0.7567059098009461,-0.004185187227911733,0.7058886964541001,0.7053622914115212
199,0.8033312084142502,0.26502478331438856,0.7569396956978006,-0.003601910840694251,0.7060815226887444,0.7055827190130206
200,0.8034226655532718,0.26409635843827167,0.7569027263534298,-0.004899978346102989,0.7057386347505659,0.7050056763557814
201,0.8035317242507234,0.26313709380387856,0.7566222978295587,-0.005694872606127302,0.7054937747196987,0.7046869268774688
202,0.8037440631434624,0.2627658878162341,0.7564521161235698,-0.00589133786864811,0.7051777472424907,0.704863821956088
203,0.8039359856302133,0.26312479682660406,0.7567209415873944,-0.00519791462077815,0.7056875164617152,0.704845527867843
204,0.8039996848250397,0.2630477117646226,0.7567754892838934,-0.00544341331588298,0.7055459498571881,0.7048130973754065
205,0.8039861486201881,0.26230571684503756,0.7565726116529321,-0.006093390418347055,0.7054744118495974,0.7044235022314113
206,0.8041591131873824,0.2619130580897718,0.7566741095239733,-0.0063251767617155345,0.7057059702365253,0.7040269345205621
207,0.8040692497036129,0.2615334644687271,0.7564559155186169,-0.006700946655016313,0.7055202569138194,0.7039461889388963
208,0.8038789250568841,0.26176406245140865,0.7563879948894101,-0.006448579603970278,0.705609324231263,0.7040361622891732
209,0.8036768134581213,0.2616414671150398,0.7563110614853276,-0.0070560939384129405,0.7052498141478291,0.7039649261671953
210,0.8038114120348594,0.26131621295485075,0.7563576232470886,-0.007149769201188901,0.7054878042157957,0.7036598699811056
211,0.8037875398080487,0.2610130767344645,0.7562102060684152,-0.007132150728984365,0.7056633024659176,0.7034964008973316
212,0.8038088931371944,0.2612460150673799,0.7563160194676698,-0.006783175450725557,0.7058952345059616,0.7035117488192104
213,0.8039164735974842,0.2616844104233789,0.756576421426022,-0.006131155482376676,0.7063515150646722,0.7035171857442333
214,0.8040998637399934,0.2610279659996806,0.7566258563615026,-0.0068612429479624655,0.7062907861783602,0.7030591394605166
215,0.8039798082352876,0.2609891707176224,0.7564509628865809,-0.006869325465210215,0.7061669066117988,0.7031778121482845
216,0.8040093899440927,0.2611835119112117,0.7564968532283044,-0.006694555753448155,0.7061426929497763,0.703326378138781
217,0.8038754740072487,0.2610120443149179,0.7564010888588241,-0.006864669109100306,0.70618692618406,0.7031610189727359
218,0.8037497560717375,0.26122811691961306,0.7563209142024876,-0.006645618086199427,0.7061519127899998,0.7033519103084905
219,0.8037498386506977,0.2611262965586367,0.7563266259562647,-0.006739839782909587,0.7061965445481232,0.7032401148970449
220,0.8036270091002777,0.2612982498085785,0.75631459434612,-0.0068985374832783355,0.7059417739204061,0.7033830529707724
221,0.8035791743004965,0.26116166737092583,0.7562900414975332,-0.007059828074884235,0.7059681415332524,0.7032419264860164
222,0.8035869160167021,0.2612103239026088,0.756302986987562,-0.0070816549114276735,0.7058947139072304,0.7033001104113654
223,0.8036402733032612,0.2609269700919983,0.7564732282913481,-0.007562840380279382,0.7060034374908819,0.7028487608092558
224,0.8037288214108036,0.26120462014862034,0.7566112267998857,-0.00717306182627954,0.7061909371552956,0.7029376742147473
225,0.8038097827575361,0.2604560389470767,0.7563756327895914,-0.007689340853998016,0.7060836522150505,0.7026781793362912
226,0.8036489548241144,0.26063584622211466,0.7562745297326423,-0.00736705696522102,0.7062135710009145,0.7027769358345135
227,0.8036063104111147,0.2603781207833315,0.756253078914857,-0.007757140525064734,0.7061556557599423,0.702557576975319
228,0.8033581144274062,0.2603417797370428,0.756032268794777,-0.007789146014155466,0.7060873709597744,0.7026034246785092
229,0.803516173614583,0.2606752784660393,0.7563924840067094,-0.0074687021801442665,0.7064490147256619,0.7024679387037402
230,0.8035161186351965,0.26056630820530613,0.7562830620185467,-0.007365986336994123,0.7064979529495145,0.7024918316204893
231,0.8033943253820923,0.260388378620809,0.7562828316102048,-0.007824786438766497,0.7064064632358236,0.702257257651914
232,0.8033779447161468,0.26042629362084063,0.7562734878359378,-0.007853106925224725,0.7063307630804869,0.7023132292410166
233,0.8035050973980744,0.26040633627528736,0.7563335904536902,-0.007765264882650351,0.7063936686347819,0.7023125005089784
234,0.8037351904704778,0.2607659984655361,0.7566114786944488,-0.0070874747759046425,0.706851341690922,0.7023345709484664
235,0.8035899863176352,0.2608434586875622,0.7565221675838968,-0.007085583322256263,0.7067775208064403,0.7024101984997753
236,0.8037610193571536,0.26123707162564824,0.7569148589753659,-0.006851309744422262,0.7070121025068373,0.7023408899133607
237,0.8037130981542652,0.26143195216348136,0.7569880225541099,-0.006724344261848626,0.7070899242503083,0.7023529345293865
238,0.8035836732400243,0.2614959058687472,0.7570434988401429,-0.0070063851484902726,0.7069813477959823,0.7022614496883738
239,0.8033929469951334,0.2612707676390454,0.7567986997804965,-0.007392842199036076,0.7066646087382455,0.7023050818776382
240,0.8032449187984827,0.26125207979738635,0.7566129581589164,-0.007185541662173112,0.7067596052404554,0.7023570723050157
241,0.8033882108642512,0.26090333270145427,0.7564574902928116,-0.00724400034623667,0.7066775743468692,0.7023979906630579
242,0.8031977203201601,0.2617051532097953,0.7565366163845104,-0.006414140944828762,0.7069013465476428,0.7027634413008047
243,0.80352900420301,0.26155757419402487,0.7567604941286504,-0.006347049624223562,0.7071449334694104,0.7025661005737808
244,0.8033507169558424,0.2611871768776372,0.7565662820030472,-0.006893468870949481,0.7069278489288556,0.7023956777801827
245,0.8034981802150772,0.2609527656065031,0.7565230047320175,-0.006772038194580154,0.7070892960878171,0.7023196154102728
